V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
0.0952380952380952,0,0,0,0.0476190476190476,0.0476190476190476,0,0.285714285714286,0,0.238095238095238,0,0,0.0476190476190476,0,0,0,0.0476190476190476,0.19047619047619,0,0,3.16666666666667,20,5.4949979190232,0.0566623385144383
0.0952380952380952,0.0952380952380952,0,0,0.0952380952380952,0.0476190476190476,0,0.0952380952380952,0,0.333333333333333,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,2.28095238095238,20,5.5114116878348,0.0688643347069938
0.173913043478261,0,0,0,0.130434782608696,0.0869565217391304,0.0434782608695652,0.130434782608696,0,0.130434782608696,0,0,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0.173913043478261,0,0,2.18260869565217,22,6.74110462999306,0.0684455326058982
0.0952380952380952,0.0476190476190476,0,0,0.142857142857143,0.0952380952380952,0,0.0476190476190476,0,0.285714285714286,0,0,0,0,0,0,0,0.142857142857143,0.0952380952380952,0.0476190476190476,2.4047619047619,20,5.51742073104143,0.112988704498267
0.142857142857143,0.0476190476190476,0,0,0.142857142857143,0.0952380952380952,0,0.142857142857143,0,0.19047619047619,0,0,0,0,0,0,0,0.0952380952380952,0.0952380952380952,0.0476190476190476,2.35714285714286,20,5.51742073104143,0.0800565820150007
0.142857142857143,0,0,0,0,0.0952380952380952,0,0.142857142857143,0,0.19047619047619,0.0952380952380952,0,0,0,0,0,0,0.19047619047619,0.0952380952380952,0.0476190476190476,2.41904761904762,20,5.52429840689969,0.132818530144186
0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.130434782608696,0.0434782608695652,0,0,0,0.173913043478261,0.0434782608695652,0,0,0.0434782608695652,0,0.0869565217391304,0.0434782608695652,0.217391304347826,0,0.0869565217391304,1.67391304347826,22,3.79980299246453,0.0936219992028083
0.142857142857143,0,0,0,0.0476190476190476,0.238095238095238,0,0.0952380952380952,0.0476190476190476,0.333333333333333,0,0,0,0,0,0,0,0.0952380952380952,0,0,2.2047619047619,20,8.75002379415298,0.0953741475227133
0.142857142857143,0,0,0,0.19047619047619,0.0952380952380952,0,0.0952380952380952,0,0.142857142857143,0.0952380952380952,0.0476190476190476,0,0,0,0.0476190476190476,0,0.0952380952380952,0,0.0476190476190476,2.03809523809524,20,5.27477305062801,0.0833925470533478
0.0476190476190476,0,0,0,0.142857142857143,0.0476190476190476,0,0.238095238095238,0,0.238095238095238,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.19047619047619,0,0,3.3,20,5.52499851004584,0.0507116358346787
0.0909090909090909,0,0,0.0454545454545455,0,0.0909090909090909,0.0454545454545455,0,0,0.318181818181818,0,0,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,1.15909090909091,21,6.74872466998414,0.223169372360791
0.142857142857143,0,0.0476190476190476,0,0,0.142857142857143,0.0952380952380952,0.0476190476190476,0,0.142857142857143,0.0476190476190476,0,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.633333333333333,20,5.92714397288372,0.072866152932983
0.227272727272727,0.0454545454545455,0,0,0.136363636363636,0.0909090909090909,0,0,0.0909090909090909,0.181818181818182,0,0,0,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,1.10909090909091,21,9.19715280945411,0.217589857530589
0.0476190476190476,0,0,0,0.238095238095238,0,0,0,0,0.285714285714286,0,0,0,0,0,0.142857142857143,0,0.19047619047619,0,0.0952380952380952,2.4,20,5.52360055348373,0.111742098374574
0.0476190476190476,0.0476190476190476,0,0,0.142857142857143,0.0476190476190476,0,0.19047619047619,0.0476190476190476,0.238095238095238,0,0,0,0,0,0.0476190476190476,0,0.19047619047619,0,0,2.92380952380952,20,8.22224054397214,0.018584772186997
0.0476190476190476,0,0.0476190476190476,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0.142857142857143,0,0.19047619047619,0.0952380952380952,0,0,0.0476190476190476,0,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,0,1.54285714285714,20,5.06064933793007,0.0971073043345272
0,0.0476190476190476,0,0,0.0952380952380952,0.0476190476190476,0,0.19047619047619,0,0.19047619047619,0.142857142857143,0,0,0,0,0.142857142857143,0,0.142857142857143,0,0,2.7047619047619,20,5.27275607686767,0.124649082190795
0,0,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.19047619047619,0.19047619047619,0,0,0,0,0.0952380952380952,0.0952380952380952,0.238095238095238,0,0.0476190476190476,1.92380952380952,20,6.74016112132538,0.0376356176841279
0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0,0,0.0952380952380952,0,0.142857142857143,0.0952380952380952,0,0.0476190476190476,0,0,0.142857142857143,0.0952380952380952,0.142857142857143,0,0.0952380952380952,1.70952380952381,20,5.51674458315642,0.115342446280583
0.0952380952380952,0,0,0,0.0476190476190476,0.142857142857143,0,0.285714285714286,0,0.19047619047619,0,0,0,0,0,0,0,0.238095238095238,0,0,3.25714285714286,20,5.52499851004584,0.0810663096008095
0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.333333333333333,0,0.0952380952380952,0,0,0.0476190476190476,0,0,0,0,0.238095238095238,0.0476190476190476,0,3.14761904761905,20,5.51809898849888,0.0517229252266318
0.142857142857143,0.142857142857143,0,0,0,0.0476190476190476,0,0.0952380952380952,0,0.285714285714286,0.0476190476190476,0,0,0,0,0.0952380952380952,0,0.142857142857143,0,0,2.72380952380952,20,5.26833977872388,0.157738343205796
0,0,0,0,0.0476190476190476,0,0,0.19047619047619,0,0.19047619047619,0.0952380952380952,0,0.0952380952380952,0,0,0.0952380952380952,0,0.238095238095238,0,0.0476190476190476,2.6047619047619,20,5.52429840689969,0.0230448533852333
0.380952380952381,0,0,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0,0.142857142857143,0,0,0,0,0,0,0.0952380952380952,0.19047619047619,0,0,2.27142857142857,20,5.18499741275369,0.124138482685947
0.19047619047619,0.0476190476190476,0,0,0,0.285714285714286,0,0.0476190476190476,0,0.333333333333333,0,0,0,0,0,0,0,0.0952380952380952,0,0,2.22857142857143,20,5.56155982134602,0.0575490153119196
0.0952380952380952,0,0.0476190476190476,0,0,0.142857142857143,0,0.142857142857143,0,0.238095238095238,0.0952380952380952,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,1.81428571428571,20,3.79980956691053,0.191484529181791
0.294117647058824,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0,0.294117647058824,0,0,0,0.0588235294117647,0,0,0,0.176470588235294,0.0588235294117647,0,2.25294117647059,16,5.56155982134602,0.0553467435230539
0.08,0.04,0,0.08,0,0.08,0.04,0.04,0.04,0.28,0,0,0,0.08,0.04,0.08,0,0.08,0.04,0,0.668,24,6.76234907211557,0.195189523995069
0.0666666666666667,0.133333333333333,0,0,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.266666666666667,0,0,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0,0,0.133333333333333,1.29333333333333,14,8.41827279382612,0.159206208116987
0.111111111111111,0,0,0,0,0.0555555555555556,0,0.0555555555555556,0,0.444444444444444,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0,0.0555555555555556,0,1.65,17,5.52499851004584,0.146345011262738
0.19047619047619,0,0,0,0.0476190476190476,0.0476190476190476,0,0.285714285714286,0,0.19047619047619,0.0476190476190476,0,0,0,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0,2.64761904761905,20,5.52499851004584,0.105411058281168
0.0952380952380952,0,0,0,0,0,0,0.0952380952380952,0,0.238095238095238,0.0476190476190476,0,0,0,0,0,0.142857142857143,0.333333333333333,0,0.0476190476190476,2.83333333333333,20,5.18484727302809,0.117095188394883
0.0952380952380952,0.0952380952380952,0,0,0.0476190476190476,0.0952380952380952,0,0.19047619047619,0,0.238095238095238,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.142857142857143,0,0,2.92380952380952,20,5.5114116878348,0.189575775550729
0.238095238095238,0,0,0,0.0476190476190476,0.142857142857143,0,0.142857142857143,0.0476190476190476,0.142857142857143,0,0,0,0,0.0476190476190476,0,0,0.142857142857143,0.0476190476190476,0,1.84761904761905,20,11.0008291303323,0.0787085187027766
0,0,0,0,0.238095238095238,0.0476190476190476,0,0.19047619047619,0.0476190476190476,0.142857142857143,0,0,0,0.0476190476190476,0,0.0476190476190476,0,0.238095238095238,0,0,2.65714285714286,20,8.75002379415298,0.0678991096141998
0.0454545454545455,0,0,0,0.227272727272727,0,0,0.136363636363636,0,0.0909090909090909,0.0454545454545455,0,0,0,0,0.136363636363636,0.0909090909090909,0.181818181818182,0,0.0454545454545455,2.29545454545455,21,5.18484727302809,0.103228800907503
0.133333333333333,0.0333333333333333,0,0,0.0333333333333333,0.133333333333333,0.0333333333333333,0.0666666666666667,0,0.233333333333333,0.0666666666666667,0,0.0333333333333333,0,0.0333333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,0,0,1.37666666666667,29,8.25859402893722,0.170558380385609
0.04,0,0,0,0.08,0.08,0.08,0.16,0.04,0.08,0.04,0.04,0.04,0,0.04,0,0.08,0.04,0.08,0.08,0.504,24,9.70005283988276,0.205522221818046
0,0,0,0,0,0.0909090909090909,0,0.0909090909090909,0,0.227272727272727,0,0,0.0454545454545455,0.0909090909090909,0,0.136363636363636,0.0909090909090909,0.227272727272727,0,0,1.62727272727273,21,5.52499851004584,0.103073706740156
0.19047619047619,0,0,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0,0.142857142857143,0.142857142857143,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,1.27619047619048,20,6.71028863153259,0.172737216563315
0.0952380952380952,0,0,0,0.142857142857143,0.19047619047619,0,0,0,0.19047619047619,0.19047619047619,0,0,0.0952380952380952,0,0.0476190476190476,0,0.0476190476190476,0,0,1.40952380952381,20,5.52499851004584,0.200505280058216
0.380952380952381,0.0476190476190476,0,0,0,0.238095238095238,0,0,0,0.142857142857143,0,0,0,0,0,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,1.34285714285714,20,5.48896720522742,0.0289932386109033
0,0.0952380952380952,0,0,0.0952380952380952,0.0952380952380952,0,0.285714285714286,0,0.19047619047619,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,2.60952380952381,20,5.51009816384239,0.0599066664865902
0.0952380952380952,0,0,0,0,0.0952380952380952,0,0,0,0.285714285714286,0.0476190476190476,0,0,0,0,0.0476190476190476,0,0.428571428571429,0,0,3.07142857142857,20,5.4949979190232,0.0602443056750379
0.125,0,0.0416666666666667,0,0.125,0.166666666666667,0,0.125,0,0.125,0,0,0.0416666666666667,0,0,0.125,0.0416666666666667,0.0833333333333333,0,0,1.55416666666667,23,3.79981016593244,0.0827526145528471
0.136363636363636,0,0,0,0.0909090909090909,0.0454545454545455,0,0.0909090909090909,0,0.272727272727273,0,0.0454545454545455,0,0,0,0,0.136363636363636,0.0909090909090909,0,0.0909090909090909,1.93636363636364,21,5.4937779743246,0.176677216722373
0.2,0.04,0,0.04,0,0.08,0,0.04,0,0.28,0.04,0.04,0.04,0,0,0.04,0.08,0.08,0,0,1.652,24,3.99993974134584,0.0969870021292882
0.125,0,0.0416666666666667,0,0.125,0.166666666666667,0,0,0,0.208333333333333,0,0,0.0416666666666667,0,0,0.166666666666667,0,0.0833333333333333,0,0.0416666666666667,1.25,23,3.79980956691053,0.0670552258943513
0.136363636363636,0,0,0,0,0,0,0.0909090909090909,0.0454545454545455,0.272727272727273,0.0454545454545455,0,0.0454545454545455,0,0,0,0.227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,1.45909090909091,21,8.59087480069073,0.0455529265425571
0.0476190476190476,0,0,0,0,0.0952380952380952,0,0.19047619047619,0,0.238095238095238,0,0.0476190476190476,0,0,0,0.0952380952380952,0,0.238095238095238,0.0476190476190476,0,2.52380952380952,20,5.52499851004584,0.122816793463869
0.117647058823529,0,0,0,0.117647058823529,0.0588235294117647,0,0,0.0588235294117647,0.294117647058824,0.0588235294117647,0,0,0,0,0.117647058823529,0,0.117647058823529,0.0588235294117647,0,1.86470588235294,16,8.75002379415298,0.093991336938036
0.12,0.08,0,0.08,0,0.04,0.08,0,0.08,0.32,0,0,0,0.08,0,0.04,0,0.04,0,0.04,0.572,24,6.9111463892298,0.25400411112123
0.0666666666666667,0.0666666666666667,0,0,0.2,0,0,0.133333333333333,0,0.2,0.0666666666666667,0,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0.133333333333333,2,14,5.90193496690292,0.0447458319285865
0.0555555555555556,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.333333333333333,0.0555555555555556,0,0,0,0,0.166666666666667,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,1.31666666666667,17,8.75720568625984,0.126774379117697
0.08,0,0,0,0.16,0.04,0,0.08,0,0.4,0.04,0,0,0,0,0.08,0,0.04,0.08,0,2.564,24,5.27499835663696,0.0464749446727319
0.08,0.04,0.04,0,0.08,0.08,0,0.2,0,0.04,0.12,0,0,0.04,0,0.08,0,0.2,0,0,2.212,24,3.79980417826103,0.150910087598339
0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.333333333333333,0,0.0952380952380952,0,0,0.0476190476190476,0,0,0,0,0.238095238095238,0.0476190476190476,0,3.14761904761905,20,5.51809898849888,0.0517229252266318
0.0476190476190476,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.333333333333333,0,0,0,0,0,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0476190476190476,1.95238095238095,20,8.17839754403037,0.121008824645871
0.0476190476190476,0,0,0,0.0476190476190476,0,0,0.19047619047619,0,0.0476190476190476,0,0,0.0476190476190476,0,0,0.19047619047619,0,0.19047619047619,0.0952380952380952,0.142857142857143,1.55714285714286,20,5.23942098609847,0.113782000321488
0.0476190476190476,0.0952380952380952,0,0,0.19047619047619,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,1.57142857142857,20,8.04259218361312,0.13520965810141
0.0476190476190476,0.0476190476190476,0,0,0.238095238095238,0,0,0.0952380952380952,0,0.142857142857143,0.0476190476190476,0,0,0,0,0.142857142857143,0.0476190476190476,0.0952380952380952,0,0.0952380952380952,2.06190476190476,20,5.51674458315642,0.0531298026091019
0.0416666666666667,0,0,0,0.291666666666667,0.0416666666666667,0.0833333333333333,0,0,0.25,0.0833333333333333,0,0,0,0,0.0416666666666667,0,0.125,0,0.0416666666666667,2.15416666666667,23,6.91668780100855,0.0883766486292116
0.0476190476190476,0,0,0,0,0.0952380952380952,0,0.0952380952380952,0,0.285714285714286,0.0952380952380952,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,1.95238095238095,20,8.49777967459355,0.098601288038621
0.0476190476190476,0.0476190476190476,0,0,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0,0.428571428571429,0.0952380952380952,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,2.52380952380952,20,5.27275607686767,0.0895126348503127
0.142857142857143,0,0,0,0.142857142857143,0.142857142857143,0.0476190476190476,0.0952380952380952,0,0,0,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0476190476190476,0.19047619047619,0.0952380952380952,0.580952380952381,20,6.73922169297334,0.0405994319887734
0.238095238095238,0,0,0,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0,0,0.0952380952380952,0.0476190476190476,0.142857142857143,0,0,1.92857142857143,20,5.4949979190232,0.0826275094954986
0,0.0476190476190476,0,0,0,0,0,0.142857142857143,0,0.19047619047619,0.0476190476190476,0,0,0,0,0.0476190476190476,0.0476190476190476,0.428571428571429,0.0476190476190476,0,3.26190476190476,20,5.27275607686767,0.140145432630003
0.238095238095238,0,0.0476190476190476,0,0.142857142857143,0,0,0.0476190476190476,0,0.238095238095238,0,0.0476190476190476,0,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,1.88095238095238,20,4.29940244900673,0.134930548342322
0.238095238095238,0,0,0,0,0.0476190476190476,0,0.238095238095238,0,0.285714285714286,0,0,0,0,0,0.0952380952380952,0,0.0952380952380952,0,0,2.89047619047619,20,5.23999755869454,0.138656850261337
0,0.0434782608695652,0,0,0.130434782608696,0,0,0.0869565217391304,0,0.173913043478261,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0.130434782608696,0,0.130434782608696,0.0869565217391304,0.0869565217391304,1.63913043478261,22,5.51674458315642,0.167823783799567
0.136363636363636,0,0,0,0,0.0909090909090909,0,0.0454545454545455,0,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.227272727272727,0.0909090909090909,0,0,0.609090909090909,21,10.1800075874796,0.162697987944735
0.142857142857143,0.0952380952380952,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,0,0.19047619047619,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1.76190476190476,20,5.82122809704882,0.220407803339596
0.0454545454545455,0,0,0,0.227272727272727,0,0,0.0909090909090909,0,0.181818181818182,0,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,1.38636363636364,21,10.8349967465026,0.254669735994953
0.0952380952380952,0,0.0476190476190476,0,0.0952380952380952,0,0,0.0952380952380952,0.0476190476190476,0.380952380952381,0,0,0,0,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,1.9952380952381,20,5.49812195159091,0.0831003618985024
0.0476190476190476,0.142857142857143,0,0,0.0476190476190476,0,0,0.0952380952380952,0,0.285714285714286,0.0952380952380952,0.0476190476190476,0,0,0,0,0.0476190476190476,0.142857142857143,0,0.0476190476190476,2.60952380952381,20,5.50428530264091,0.153881148758939
0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0.0952380952380952,0,0.19047619047619,0,0.19047619047619,0.0476190476190476,0,0,0,0,0,0,0.285714285714286,0,0,3.25714285714286,20,5.51809898849888,0.095817337262403
0.142857142857143,0.0476190476190476,0,0,0.142857142857143,0.0952380952380952,0,0.142857142857143,0,0.19047619047619,0,0,0,0,0,0,0,0.0952380952380952,0.0952380952380952,0.0476190476190476,2.35714285714286,20,5.51742073104143,0.0800565820150007
0.142857142857143,0,0,0,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0,0.238095238095238,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0,0,0.0476190476190476,0.19047619047619,0,0,1.98095238095238,20,5.52499851004584,0.0883155846115802
0.0476190476190476,0,0,0,0.0476190476190476,0.19047619047619,0,0.285714285714286,0,0.285714285714286,0,0,0,0.0476190476190476,0,0,0,0.0952380952380952,0,0,2.74761904761905,20,5.52499851004584,0.122955997255241
0.0476190476190476,0.0476190476190476,0,0,0.19047619047619,0.142857142857143,0,0,0,0.238095238095238,0,0,0,0,0,0,0,0.19047619047619,0.0476190476190476,0.0952380952380952,2.21904761904762,20,5.51674458315642,0.0592548893980889
0.0416666666666667,0.0416666666666667,0,0,0.125,0.0416666666666667,0,0.208333333333333,0,0.125,0,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.125,0,0.0416666666666667,1.90416666666667,23,8.22197502664772,0.131588331477561
0.142857142857143,0.0476190476190476,0,0,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0,0,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.238095238095238,0,0,2.16666666666667,20,6.70291208246389,0.0536849618054435
0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0.125,0.0416666666666667,0.291666666666667,0.0416666666666667,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,1.8875,23,5.9928610161679,0.0564953383212576
0.368421052631579,0.0526315789473684,0,0,0,0.0526315789473684,0,0,0,0.210526315789474,0,0,0.0526315789473684,0.0526315789473684,0,0,0,0.0526315789473684,0.157894736842105,0,1.38421052631579,18,5.51809898849888,0.129670644452045
0.0476190476190476,0,0,0,0,0.0476190476190476,0,0.0952380952380952,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0.0476190476190476,0.428571428571429,0,0.0476190476190476,2.62857142857143,20,5.18484727302809,0.0492863417814845
0.0454545454545455,0.0909090909090909,0,0,0.0909090909090909,0,0,0.136363636363636,0,0.318181818181818,0,0,0,0,0,0.0909090909090909,0.0454545454545455,0.136363636363636,0,0.0454545454545455,2.79545454545454,21,5.55263957433329,0.100479737372546
0.0952380952380952,0,0,0,0,0.0952380952380952,0,0.0952380952380952,0.0476190476190476,0.333333333333333,0,0,0.0476190476190476,0,0,0.0476190476190476,0,0.19047619047619,0,0.0476190476190476,2.26666666666667,20,8.59087480069073,0.0644275123895626
0,0.0526315789473684,0,0,0.105263157894737,0.0526315789473684,0,0.105263157894737,0,0.421052631578947,0,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,2.06315789473684,18,5.51742073104143,0.166883945701079
0,0,0,0,0.142857142857143,0.0476190476190476,0,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.19047619047619,0.0476190476190476,0,0.9,20,11.0008291303323,0.0968750788265559
0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0,0.238095238095238,0.0952380952380952,0,0,0,0,0.142857142857143,0.0476190476190476,0.0476190476190476,0,0.142857142857143,1.46666666666667,20,5.51607053154923,0.0405318285718064
0.0952380952380952,0,0,0,0.0476190476190476,0.0952380952380952,0,0.0952380952380952,0,0.19047619047619,0,0,0.142857142857143,0,0,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0476190476190476,0,1.63809523809524,20,5.52499851004584,0.0129558242309079
0.238095238095238,0,0,0,0.0476190476190476,0.0952380952380952,0,0.0952380952380952,0,0.285714285714286,0,0,0.0476190476190476,0,0,0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,1.79047619047619,20,5.52429840689969,0.00808199215911806
0.0588235294117647,0,0,0,0.0588235294117647,0.176470588235294,0,0,0,0.411764705882353,0,0,0.0588235294117647,0,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.74705882352941,16,5.18484727302809,0.12071968991918
0.173913043478261,0.130434782608696,0,0,0,0.0869565217391304,0,0.0434782608695652,0,0.217391304347826,0.0434782608695652,0,0,0,0,0,0,0.304347826086957,0,0,2.98695652173913,22,5.47738545120122,0.0498376527549197
0,0,0,0,0.105263157894737,0,0,0.157894736842105,0,0.315789473684211,0.0526315789473684,0.0526315789473684,0,0,0,0,0.105263157894737,0.157894736842105,0.0526315789473684,0,2.66315789473684,18,5.52499851004584,0.118079610567291
0.0476190476190476,0,0,0,0,0.0952380952380952,0.0476190476190476,0.19047619047619,0,0.285714285714286,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,1.37142857142857,20,8.75479776675168,0.0798719352823448
0.0952380952380952,0,0,0,0.142857142857143,0.142857142857143,0,0.0476190476190476,0,0.0952380952380952,0,0,0,0,0,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,1.11428571428571,20,5.5229049351546,0.174394978194298
0,0.05,0,0,0.1,0.05,0,0.05,0.05,0.2,0.1,0,0.15,0,0,0,0.05,0.05,0.05,0.1,1.125,19,8.17517244335649,0.124583053047406
0.136363636363636,0,0,0,0.136363636363636,0,0,0,0,0.136363636363636,0,0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.181818181818182,0.0454545454545455,0.0454545454545455,1.02727272727273,21,8.74761585817074,0.109191013466124
0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0.19047619047619,0,0.19047619047619,0,0.142857142857143,0,0,0,0,0,0.0476190476190476,0,0.238095238095238,0,0,2.70952380952381,20,5.51809898849888,0.0521914012117006
